event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Medrano,Adam Bazaldua,Adam McGough,B. Adam McGough,Cara Mendelsohn,Carolyn King Arnold,Casey Thomas II,Chad West,David Blewett,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jennifer S.  Gates,Jesse Moreno,Lee M. Kleinman,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell Atkins
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44670,12.,33,"Authorize the (1) sale of up to 10 Land Transfer Program lots to CTE Homes LLC, and/or its affiliates (Developer) subject to restrictive covenants, a right of reverter, and execution of all necessary documents, pursuant to the City's Land Transfer Program - Estimated Revenue: General Fund $21,955.02; (2) release of lien for all non-tax City liens, notices, or orders that were filed on up to 10 Land Transfer Program lots sold to Developer prior to or subsequent to the deeds transferring the lots to the City of Dallas; and (3) execution of a development agreement with Developer for the construction of up to 10 single-family homes on the Land Transfer Program lots - Estimated Revenue Foregone: $37,827.46 (see Fiscal Information)",21-757,CONSENT AGENDA,Approved,8291,"Authorize the (1) sale of up to 10 Land Transfer Program lots to CTE Homes LLC, and/or its affiliates (Developer) subject to restrictive covenants, a right of reverter, and execution of all necessary documents, pursuant to the City's Land Transfer Program - Estimated Revenue: General Fund $21,955.02; (2) release of lien for all non-tax City liens, notices, or orders that were filed on up to 10 Land Transfer Program lots sold to Developer prior to or subsequent to the deeds transferring the lots to the City of Dallas; and (3) execution of a development agreement with Developer for the construction of up to 10 single-family homes on the Land Transfer Program lots - Estimated Revenue Foregone: $37,827.46 (see Fiscal Information)",2021-04-16,21-0984; APPROVED,Department of Housing & Neighborhood Revitalization (HOU),Department of Housing & Neighborhood Revitalization,1,Socrata Roll Call,,,,,0,12,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/3c3e2bcc-df2a-4644-a35f-7980799defb6.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/7e3c0e89-91c0-4815-bca6-2da844d376e4.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/165849af-2071-4ed5-bee6-488240d0c988.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44673,13.,35,"Authorize an engineering services contract with HVJ North Texas - Chelliah Consultants, Inc., to provide material testing services during construction of the Street Reconstruction Groups 12-462 and Alley Reconstruction Group 17-1203 (list attached to the Agenda Information Sheet) - Not to exceed $140,340.00 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Fund)",21-485,CONSENT AGENDA,Approved,8019,"Authorize an engineering services contract with HVJ North Texas - Chelliah Consultants, Inc., to provide material testing services during construction of the Street Reconstruction Groups 12-462 and Alley Reconstruction Group 17-1203 (list attached to the Agenda Information Sheet) - Not to exceed $140,340.00 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Fund)",2021-03-09,21-0985; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,13,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/f4db9d1c-9783-493b-b510-e368e2971523.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/1e311494-ce4b-4375-af31-1ce5040529b9.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/e1d6afe9-757e-4403-b5ed-3876a38644bd.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44674,14.,36,"Authorize a construction services contract for the construction of Alley Reconstruction Group 17-1203 (list attached to the Agenda Information Sheet) - Aushill Construction LLC, lowest responsible bidder of nine - Not to exceed $2,420,230.00 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Fund) ($1,788,975.00), Wastewater Construction Fund ($20,600.00), and Wastewater Capital Improvement E Fund ($610,655.00)",21-678,CONSENT AGENDA,Approved,8212,"Authorize a construction services contract for the construction of Alley Reconstruction Group 17-1203 (list attached to the Agenda Information Sheet) - Aushill Construction LLC, lowest responsible bidder of nine - Not to exceed $2,420,230.00 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Fund) ($1,788,975.00), Wastewater Construction Fund ($20,600.00), and Wastewater Capital Improvement E Fund ($610,655.00)",2021-04-05,21-0986; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,14,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/c880dda4-d68c-410f-94fb-5aaa3305e4e1.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/4133643c-0ba8-4a34-8056-bb6daf678054.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/f866ab56-3963-4182-8540-93982bb0758c.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44677,15.,37,"Authorize the reprogramming of 2017 Bond Funds in an amount not to exceed $795,000.00 from the Illinois Avenue from Orial Avenue to Brookhaven Drive Street Resurfacing Project (PB17V765) to reconstructing the Alley between Brook Valley Lane and Town Creek Drive from Glen Oaks Boulevard to Oak Trail, and to resurfacing the 2400 to 2700 blocks of South Ewing Avenue - Financing: This item has no cost consideration to the City (see Fiscal Information for potential future costs)",21-879,CONSENT AGENDA,Approved,8413,"Authorize the reprogramming of 2017 Bond Funds in an amount not to exceed $795,000.00 from the Illinois Avenue from Orial Avenue to Brookhaven Drive Street Resurfacing Project (PB17V765) to reconstructing the Alley between Brook Valley Lane and Town Creek Drive from Glen Oaks Boulevard to Oak Trail, and to resurfacing the 2400 to 2700 blocks of South Ewing Avenue - Financing: This item has no cost consideration to the City (see Fiscal Information for potential future costs)",2021-05-03,21-0987; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,15,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/76c1c304-13ca-471a-92f0-52df7558b066.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/1ddafb2a-94b9-48e8-a8d7-bd296fe082ed.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44675,16.,38,"Authorize Supplemental Agreement No. 1 to the professional services contract with ETTL Engineers and Consultants, Inc. to continue to provide construction material testing services during construction of the Tyler Street/Polk Street Two-way Conversion - Not to exceed $42,354.00, from $49,105.00 to $91,459.00 - Financing: Street and Transportation Improvements Fund (2006 General Obligation Bond Funds)",21-788,CONSENT AGENDA,Approved,8322,"Authorize Supplemental Agreement No. 1 to the professional services contract with ETTL Engineers and Consultants, Inc. to continue to provide construction material testing services during construction of the Tyler Street/Polk Street Two-way Conversion - Not to exceed $42,354.00, from $49,105.00 to $91,459.00 - Financing: Street and Transportation Improvements Fund (2006 General Obligation Bond Funds)",2021-04-22,21-0988; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,16,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/9e9cfef3-aff3-4538-93fa-bc6ea183f772.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/8a0bc7d2-7ccb-4724-aad6-d93594ac4062.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44676,17.,39,"Ratify Supplemental Agreement No. 2 to the engineering services contract with Wiss, Janney, Elstner, Associates, Inc. to inspect and prepare plans, specifications and estimates for the emergency repairs of the Fitzhugh Bridge, south of Fair Park, TxDOT Bridge 18-057-09F4-60-011 - Not to exceed $45,000.00, from $246,111.00 to $291,111.00 - Financing: Street and Alley Improvement Fund",21-809,CONSENT AGENDA,Approved,8343,"Ratify Supplemental Agreement No. 2 to the engineering services contract with Wiss, Janney, Elstner, Associates, Inc. to inspect and prepare plans, specifications and estimates for the emergency repairs of the Fitzhugh Bridge, south of Fair Park, TxDOT Bridge 18-057-09F4-60-011 - Not to exceed $45,000.00, from $246,111.00 to $291,111.00 - Financing: Street and Alley Improvement Fund",2021-04-27,21-0989; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,17,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/ca2eda9d-52dd-438d-ab4e-649ef6dcbd1a.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/5fee5048-7c0d-45f7-aac9-175f71c21d20.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44837,18.,41,"Authorize acquisition from CCR Equity Holdings One, LLC, of approximately 4.3 acres of land located near the intersection of South Central Expressway and Choate Road for the Former Blue Star Recycling Site Project - Financing: This action has no cost consideration to the City (see Fiscal Information)",21-1020,CONSENT AGENDA,Approved,8554,"Authorize acquisition from CCR Equity Holdings One, LLC, of approximately 4.3 acres of land located near the intersection of South Central Expressway and Choate Road for the Former Blue Star Recycling Site Project - Financing: This action has no cost consideration to the City (see Fiscal Information)",2021-05-19,21-0990; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,18,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/9c6d137f-8eb8-4cdb-91bf-01c3d1cc42dc.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/cada0fcf-c0fe-4266-942d-920fe64ed6df.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/7f3308ce-2bfc-455e-8267-1cab6c09fa91.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44698,19.,42,"Authorize (1) an increase in appropriations in an amount not to exceed $756,966.00 in the Reforestation Fund; and (2) an acquisition from Dallas Hunting and Fishing Club, Inc., a total of approximately 124 acres of land located near the intersection of Dowdy Ferry and Merlin Roads for the 2400 Dowdy Ferry Road Reforestation Project - Not to exceed $810,000.00 ($790,000.00, plus closing costs and title expenses not to exceed $20,000.00) - Financing: Reforestation Fund",21-763,CONSENT AGENDA,Approved,8297,"Authorize (1) an increase in appropriations in an amount not to exceed $756,966.00 in the Reforestation Fund; and (2) an acquisition from Dallas Hunting and Fishing Club, Inc., a total of approximately 124 acres of land located near the intersection of Dowdy Ferry and Merlin Roads for the 2400 Dowdy Ferry Road Reforestation Project - Not to exceed $810,000.00 ($790,000.00, plus closing costs and title expenses not to exceed $20,000.00) - Financing: Reforestation Fund",2021-04-19,21-0991; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,19,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/0c725f72-ae4e-4e2b-800a-2088e0e4635a.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/7087f168-b106-4f8b-b293-efb444b51153.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/87cde6da-b831-4ea4-8173-103a7be721bf.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/5c5ae919-3a75-4f5f-88f7-ad73f01b9ccb.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44699,20.,43,"Authorize (1) moving expense payments for 40 occupants; and (2) a rental assistance payment for the owner occupant as a result of an official written offer of just compensation to purchase real property known as 1950 Fort Worth Avenue for the COVID-19 Supportive Housing Project - Not to exceed $36,581.00 - Financing: General Fund",21-825,CONSENT AGENDA,Approved,8359,"Authorize (1) moving expense payments for 40 occupants; and (2) a rental assistance payment for the owner occupant as a result of an official written offer of just compensation to purchase real property known as 1950 Fort Worth Avenue for the COVID-19 Supportive Housing Project - Not to exceed $36,581.00 - Financing: General Fund",2021-04-28,21-0992; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,20,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/a45ca7ae-91b7-4763-b9a3-07ffc6ffdccd.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/b7652adc-f1ce-42dd-a499-dbe3af51aac6.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/fd79881c-94f4-439a-b3e7-4ecdee62eb75.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44700,21.,44,"Authorize moving expense payments for 12 occupants as a result of an official written offer of just compensation to purchase real property known as 19373 Preston Road for the COVID-19 Supportive Housing Project - Not to exceed $13,050.00 - Financing: General Fund",21-826,CONSENT AGENDA,Approved,8360,"Authorize moving expense payments for 12 occupants as a result of an official written offer of just compensation to purchase real property known as 19373 Preston Road for the COVID-19 Supportive Housing Project - Not to exceed $13,050.00 - Financing: General Fund",2021-04-28,21-0993; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,21,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/6589342f-2ecb-4728-92fb-71edb6a2dc85.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/0f174062-8136-45c2-8b79-ec71194b9bd0.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/9ca7ef1b-933d-4189-8bb6-f9230dd9fecf.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44680,22.,45,"A resolution authorizing (1) the conveyance of an easement and right-of-way; and (2) execution of a Possession and Use Agreement, of approximately 613 square feet of City-owned land to the State of Texas located in Kaufman County - Revenue: Dallas Water Utilities Fund ($3,744.00) and General Fund ($3,000.00)",20-2220,CONSENT AGENDA,Approved,7151,"A resolution authorizing (1) the conveyance of an easement and right-of-way; and (2) execution of a Possession and Use Agreement, of approximately 613 square feet of City-owned land to the State of Texas located in Kaufman County - Revenue: Dallas Water Utilities Fund ($3,744.00) and General Fund ($3,000.00)",2020-11-02,21-0994; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,22,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/3c8852cf-74eb-4a98-99fe-089767a8e845.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/1a120bd3-1182-4a4c-a62a-45cd5b04f7f5.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/93920323-efbc-48d1-9d65-77b9cfdeef13.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44681,23.,46,"A resolution authorizing (1) the conveyance of an easement and right-of-way containing approximately 20,413 square feet of City-owned land to the State of Texas located in Kaufman County; (2) a Possession and Use Agreement; and (3) a Utility Joint Use Agreement - Revenue: Dallas Water Utilities Fund ($23,531.00) and General Fund ($3,000.00)",20-2222,CONSENT AGENDA,Approved,7153,"A resolution authorizing (1) the conveyance of an easement and right-of-way containing approximately 20,413 square feet of City-owned land to the State of Texas located in Kaufman County; (2) a Possession and Use Agreement; and (3) a Utility Joint Use Agreement - Revenue: Dallas Water Utilities Fund ($23,531.00) and General Fund ($3,000.00)",2020-11-03,21-0995; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,23,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/8c4fb8f9-753c-4a2e-899e-ffdb483d02e5.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/e36fe603-a77c-4056-9f70-d8ddc277bf72.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/50035de7-fc7c-43d6-bcf7-71391f91ebe6.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44697,24.,47,"A resolution authorizing the conveyance of an easement and right-of-way containing approximately 9,786 square feet of land to Oncor Electric Delivery Company, LLC for the construction, maintenance and use of power lines and electric transformer facilities across City-owned land located near the intersection of Irving Boulevard and Sylvan Avenue - Financing: No cost consideration to the City",21-761,CONSENT AGENDA,Approved,8295,"A resolution authorizing the conveyance of an easement and right-of-way containing approximately 9,786 square feet of land to Oncor Electric Delivery Company, LLC for the construction, maintenance and use of power lines and electric transformer facilities across City-owned land located near the intersection of Irving Boulevard and Sylvan Avenue - Financing: No cost consideration to the City",2021-04-19,21-0996; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,24,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/3b7372d7-f9ad-41f3-8184-37b310f6c3d8.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/d512b1ad-970f-46f1-ad90-559d7c199c2e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/3c3358a5-01e6-4f3c-8d31-d0f0ef6ab3ae.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44830,25.,48,"An ordinance abandoning portions of one water easement, three drainage easements, seven sanitary sewer easements and one drainage and floodway easement to the Board of Regents of The University of Texas System, the abutting owner, containing a total of approximately 73,552 square feet of land, located near the intersection of Inwood and Forest Park Roads - Revenue: General Fund $12,400.00, plus the $20.00 ordinance publication fee",21-905,CONSENT AGENDA,Approved,8439,"An ordinance abandoning portions of one water easement, three drainage easements, seven sanitary sewer easements and one drainage and floodway easement to the Board of Regents of The University of Texas System, the abutting owner, containing a total of approximately 73,552 square feet of land, located near the intersection of Inwood and Forest Park Roads - Revenue: General Fund $12,400.00, plus the $20.00 ordinance publication fee",2021-05-06,21-0997; APPROVED; ORDINANCE 31888,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,25,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/4a6a1b1f-5fef-43a2-a6d0-61be6dabee28.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/ec40f16b-541e-4653-9900-2b49e58777bc.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/cadd4518-7801-49f6-8da3-61884bbea781.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44683,26.,49,"An ordinance granting a private license to 1907 Elm Holdings, LP for the use of a total of approximately 1,146 square feet of aerial space and land to occupy, maintain and utilize a sidewalk café, eight planters and eight awnings without premise signs on and above portions of Elm and St. Paul Streets rights-of-way near the intersection with Elm and St. Paul Streets - Revenue: General Fund $200.00 annually and $900.00 one-time fee, plus the $20.00 ordinance publication fee",21-470,CONSENT AGENDA,Approved,8004,"An ordinance granting a private license to 1907 Elm Holdings, LP for the use of a total of approximately 1,146 square feet of aerial space and land to occupy, maintain and utilize a sidewalk café, eight planters and eight awnings without premise signs on and above portions of Elm and St. Paul Streets rights-of-way near the intersection with Elm and St. Paul Streets - Revenue: General Fund $200.00 annually and $900.00 one-time fee, plus the $20.00 ordinance publication fee",2021-03-05,21-0998; APPROVED; ORDINANCE 31889,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,26,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/caceab90-fa72-4b27-a9b1-96daf890a909.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/99aba584-dfd9-436f-b704-e8bc5f6c8640.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/bfc10fc4-cddb-4cdf-8a37-294dedf36bfc.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/52c15e82-11fb-4aac-b8b0-ccf41bf6989b.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44679,27.,50,"An ordinance granting a private license to Manor House Gardens, LLC, KF Manor, LLC, 201-221 Manor, LLC and GRC Manor, LLC, for the use of a total of approximately 266 square feet of aerial space to install, maintain and utilize a premise sign and an awning without premise sign over a portion of Commerce Street right-of-way near the intersection with Field Street - Revenue: General Fund $1,000.00 annually, one-time fee $100.00 plus the $20.00 ordinance publication fee",20-1743,CONSENT AGENDA,Approved,6674,"An ordinance granting a private license to Manor House Gardens, LLC, KF Manor, LLC, 201-221 Manor, LLC and GRC Manor, LLC, for the use of a total of approximately 266 square feet of aerial space to install, maintain and utilize a premise sign and an awning without premise sign over a portion of Commerce Street right-of-way near the intersection with Field Street - Revenue: General Fund $1,000.00 annually, one-time fee $100.00 plus the $20.00 ordinance publication fee",2020-09-01,21-0999; APPROVED; ORDINANCE 31890,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,27,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/b6a0821d-2b30-43aa-9f85-202d7139b89f.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/4bf2a6b3-76c3-49b0-aa59-e0c45e76d1ab.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/3dc88b6f-5674-4195-b3af-886b6e54f6e3.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/3fe5080e-ae9b-40f1-bfa0-1baf2bb7f5ed.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
