event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Adam Bazaldua,Adam McGough,Cara Mendelsohn,Carolyn King  Arnold,Carolyn King Arnold,Casey Thomas II,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jesse Moreno,Kathy Stewart,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell  Atkins,Tennell Atkins,Zarin Gracey
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65141,19.,48,"An ordinance abandoning a portion of a water easement to SMAA Northeast Title Holding Company, Inc., the abutting owner, containing approximately 6,000 square feet of land, located near the intersection of Douglas Avenue and Sherry Lane - Revenue: General Fund $7,800.00, plus the $20.00 ordinance publication fee",23-944,CONSENT AGENDA,Approved,13667,"An ordinance abandoning a portion of a water easement to SMAA Northeast Title Holding Company, Inc., the abutting owner, containing approximately 6,000 square feet of land, located near the intersection of Douglas Avenue and Sherry Lane - Revenue: General Fund $7,800.00, plus the $20.00 ordinance publication fee",2023-03-23,23-0551; APPROVED; ORDINANCE 32442,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,19,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,https://cityofdallas.legistar1.com/cityofdallas/attachments/8b4e20af-ce32-4302-b1cf-a75755594997.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/b2218591-3825-42f7-bc0c-480a57835831.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/22213a95-6fff-456d-8a61-62930b565b9f.pdf,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65143,20.,49,"An ordinance abandoning a portion of Airline Road to 5401 N. Central Expressway, L.P., the abutting owner, containing approximately 3,399 square feet of land, located near the intersection of Central Expressway and Airline Road; and authorizing the quitclaim - Revenue: General Capital Reserve Fund ($32,005.00) and General Fund ($20,000.00), plus the $20.00 ordinance publication fee",23-946,CONSENT AGENDA,Approved,13669,"An ordinance abandoning a portion of Airline Road to 5401 N. Central Expressway, L.P., the abutting owner, containing approximately 3,399 square feet of land, located near the intersection of Central Expressway and Airline Road; and authorizing the quitclaim - Revenue: General Capital Reserve Fund ($32,005.00) and General Fund ($20,000.00), plus the $20.00 ordinance publication fee",2023-03-23,23-0552; APPROVED; ORDINANCE 32443,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,20,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,https://cityofdallas.legistar1.com/cityofdallas/attachments/f11474e1-2d38-456b-a6ee-7dd99c974c8a.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/99381952-4278-4aae-a27a-f5b2a0739c8c.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/82d8c692-1348-4313-8e41-7f51a6116acc.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/7669709c-3767-4602-8c9e-498a34344549.pdf,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65142,21.,50,"An ordinance abandoning a portion of an open earth channel easement to Vaquero Oak Illinois Ave Partners, L.P., the abutting owner, containing approximately 715 square feet of land, located near the intersection of Dryden and Illinois Avenues - Revenue: General Fund $7,800.00, plus the $20.00 ordinance publication fee",23-945,CONSENT AGENDA,Approved,13668,"An ordinance abandoning a portion of an open earth channel easement to Vaquero Oak Illinois Ave Partners, L.P., the abutting owner, containing approximately 715 square feet of land, located near the intersection of Dryden and Illinois Avenues - Revenue: General Fund $7,800.00, plus the $20.00 ordinance publication fee",2023-03-23,23-0553; APPROVED; ORDINANCE 32444,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,21,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,https://cityofdallas.legistar1.com/cityofdallas/attachments/1f555171-7e3b-4c94-b514-3ea036be94d5.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/25cedd14-32d4-4a2e-a473-a23f4fa9dfd0.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/6b1f5a78-3f60-4837-b6cc-8d4b352ae36f.pdf,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65849,,51,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,,,,,,,,,,,,,,,,,,,,,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65144,22.,52,"An ordinance abandoning portions of a drainage easement, utility and drainage easement and sanitary sewer easement to North End, L.P. (formerly known as Jefferson at the North End, L.P.), the abutting owner, containing a total of approximately 90,185 square feet of land, located near the intersection of Field Street and Nowitzki Way - Revenue: General Fund $7,800.00, plus the $20.00 ordinance publication fee",23-947,CONSENT AGENDA,Approved,13670,"An ordinance abandoning portions of a drainage easement, utility and drainage easement and sanitary sewer easement to North End, L.P. (formerly known as Jefferson at the North End, L.P.), the abutting owner, containing a total of approximately 90,185 square feet of land, located near the intersection of Field Street and Nowitzki Way - Revenue: General Fund $7,800.00, plus the $20.00 ordinance publication fee",2023-03-23,23-0554; APPROVED; ORDINANCE 32445,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,22,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,https://cityofdallas.legistar1.com/cityofdallas/attachments/4c02c1c1-fcb8-4fd9-89a7-62e292e4822c.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/6203e8b3-0556-4f3f-b675-55f9ce5bcd03.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/43c1e0bb-4c10-489e-bae2-5556e948e824.pdf,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65140,23.,53,"An ordinance abandoning portions of a sanitary sewer easement and water easement to Old Parkland East, L.P., the abutting owner, containing a total of approximately 1,620 square feet of land, located near the intersection of Fairmount and Throckmorton Streets - Revenue: General Fund $7,800.00, plus the $20.00 ordinance publication fee",23-943,CONSENT AGENDA,Approved,13666,"An ordinance abandoning portions of a sanitary sewer easement and water easement to Old Parkland East, L.P., the abutting owner, containing a total of approximately 1,620 square feet of land, located near the intersection of Fairmount and Throckmorton Streets - Revenue: General Fund $7,800.00, plus the $20.00 ordinance publication fee",2023-03-23,23-0555; APPROVED; ORDINANCE 32446,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,23,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,https://cityofdallas.legistar1.com/cityofdallas/attachments/76427d08-fe91-4a64-970c-77ff62f93765.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/1997cb7f-94ce-4198-b017-75aee25ccc80.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/69f6b910-7714-4674-8027-48d81632be27.pdf,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65139,24.,54,"Authorize Supplemental Agreement No. 8 to the engineering contract with AECOM Technical Services, Inc. to provide additional engineering services to complete the design of a new street crossing under the Union Pacific Railroad tracks at Herbert Street from Singleton Boulevard to Commerce Street; Muncie Street from Amonette Street to Bataan Street; Amonette Street from Broadway Avenue to Muncie Street; ad Bataan Street from Broadway Avenue to Muncie Street for the West Dallas Gateway Project, Phase II - Not to exceed $160,248.00, from $5,710,679.43 to $5,870,927.43 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Fund)",23-549,CONSENT AGENDA,Approved,13272,"Authorize Supplemental Agreement No. 8 to the engineering contract with AECOM Technical Services, Inc. to provide additional engineering services to complete the design of a new street crossing under the Union Pacific Railroad tracks at Herbert Street from Singleton Boulevard to Commerce Street; Muncie Street from Amonette Street to Bataan Street; Amonette Street from Broadway Avenue to Muncie Street; ad Bataan Street from Broadway Avenue to Muncie Street for the West Dallas Gateway Project, Phase II - Not to exceed $160,248.00, from $5,710,679.43 to $5,870,927.43 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Fund)",2023-02-09,23-0556; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,24,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,https://cityofdallas.legistar1.com/cityofdallas/attachments/db24a4a6-6796-4561-9659-ff597360d49d.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/c870ef16-5a83-4696-81ec-2944e33cb35c.pdf,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65850,,55,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,,,,,,,,,,,,,,,,,,,,,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65146,,56,Department of Transportation,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,,,,,,,,,,,,,,,,,,,,,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65149,25.,57,"Authorize (1) an agreement with the Texas Department of Transportation  (TxDOT) through a grant from the U.S. Department of Transportation Federal Highway Administration for the 2020 Highway Safety Improvement Program in the amount of $457,891.01 to provide cost reimbursement for material and labor incurred by the City related to the construction of five traffic signals and associated off-system intersection improvements at: Marsalis Avenue at Overton Road, Kiest Boulevard at Beckley Avenue, Kiest Boulevard at Westmoreland Road, Kiest Boulevard at Polk Street, and Illinois Avenue at Ewing Avenue (Agreement No. CSJ 0918-47-347, etc., CFDA No. 20.205); (2) the establishment of appropriations in the amount of $457,891.01 in the TxDOT HSIP - Five Off-Sys Signals - February 2023 Fund; (3) the receipt and deposit of funds in the amount of $457,891.01 in the TxDOT HSIP - Five Off-Sys Signals - February 2023 Fund; and (4) the disbursement of funds in the amount of $457,891.01 from the TxDOT HSIP - Five Off-Sys Signals - February 2023 Fund - Total amount of $457,891.01 - Financing: Texas Department of Transportation Grant Funds",23-915,CONSENT AGENDA,Approved,13638,"Authorize (1) an agreement with the Texas Department of Transportation  (TxDOT) through a grant from the U.S. Department of Transportation Federal Highway Administration for the 2020 Highway Safety Improvement Program in the amount of $457,891.01 to provide cost reimbursement for material and labor incurred by the City related to the construction of five traffic signals and associated off-system intersection improvements at: Marsalis Avenue at Overton Road, Kiest Boulevard at Beckley Avenue, Kiest Boulevard at Westmoreland Road, Kiest Boulevard at Polk Street, and Illinois Avenue at Ewing Avenue (Agreement No. CSJ 0918-47-347, etc., CFDA No. 20.205); (2) the establishment of appropriations in the amount of $457,891.01 in the TxDOT HSIP - Five Off-Sys Signals - February 2023 Fund; (3) the receipt and deposit of funds in the amount of $457,891.01 in the TxDOT HSIP - Five Off-Sys Signals - February 2023 Fund; and (4) the disbursement of funds in the amount of $457,891.01 from the TxDOT HSIP - Five Off-Sys Signals - February 2023 Fund - Total amount of $457,891.01 - Financing: Texas Department of Transportation Grant Funds",2023-03-20,23-0557; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,25,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,https://cityofdallas.legistar1.com/cityofdallas/attachments/3128ea3d-a2f6-477f-aae4-87f36ad18ca8.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/67b9d329-2125-4886-b18e-a375a8a701b0.docx,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65150,26.,58,"Authorize (1) an agreement with the Texas Department of Transportation  (TxDOT) through a grant from the U.S. Department of Transportation Federal Highway Administration for the 2020 Highway Safety Improvement Program in the amount of $459,468.06 to provide cost reimbursement for material and labor incurred by the City related to the construction of traffic signal improvements at the following intersections: Audelia Road at Church Road, Ferguson Road at Woodmeadow Parkway, Zang Boulevard at Jefferson Boulevard, Hampton Road at Bickers Street, and Mockingbird Lane at Forest Park Road (Agreement No. CSJ 0918-47-342, etc., CFDA No. 20.205); (2) the establishment of appropriations in the amount of $459,468.06 in the TxDOT HSIP - Five Signals - May 2023 Fund; (3) the receipt and deposit of funds in the amount of $459,468.06 in the TxDOT HSIP - Five Signals - May 2023 Fund; and (4) the disbursement of funds in the amount of $459,468.06 from the TxDOT HSIP - Five Signals - May 2023 Fund - Total amount of $459,468.06 - Financing: Texas Department of Transportation Grant Funds",23-916,CONSENT AGENDA,Approved,13639,"Authorize (1) an agreement with the Texas Department of Transportation  (TxDOT) through a grant from the U.S. Department of Transportation Federal Highway Administration for the 2020 Highway Safety Improvement Program in the amount of $459,468.06 to provide cost reimbursement for material and labor incurred by the City related to the construction of traffic signal improvements at the following intersections: Audelia Road at Church Road, Ferguson Road at Woodmeadow Parkway, Zang Boulevard at Jefferson Boulevard, Hampton Road at Bickers Street, and Mockingbird Lane at Forest Park Road (Agreement No. CSJ 0918-47-342, etc., CFDA No. 20.205); (2) the establishment of appropriations in the amount of $459,468.06 in the TxDOT HSIP - Five Signals - May 2023 Fund; (3) the receipt and deposit of funds in the amount of $459,468.06 in the TxDOT HSIP - Five Signals - May 2023 Fund; and (4) the disbursement of funds in the amount of $459,468.06 from the TxDOT HSIP - Five Signals - May 2023 Fund - Total amount of $459,468.06 - Financing: Texas Department of Transportation Grant Funds",2023-03-20,23-0558; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,26,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,https://cityofdallas.legistar1.com/cityofdallas/attachments/2dbc822f-dff6-45ea-bd5a-e3500bc7e4b4.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/1fcc6548-1a61-4bec-91f5-c325c4057af9.docx,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65148,27.,59,"Authorize the (1) acceptance of a grant from the United States Department of Transportation Federal Highway Administration through the Texas Department of Transportation (TxDOT) for the Surface Transportation Block Grant Program (Agreement No. CSJ 0918-47-422, CFDA No. 20.205) in the amount of $2,000,000.00 as federal share in the total project cost of $2,092,708.00 (includes $1,960,000.00 in Federal reimbursement, $40,000.00 in Direct State Cost, $92,708.00 in Indirect State Cost, and the City of Dallas’ portion covered by the use of 400,000 Transportation Development Credits in lieu of a local cash match) for cost related to the preparation of preliminary engineering (design schematic, right-of-way, environmental documents, and public involvement), plans, specifications and estimates, and the construction of pedestrian connections to include crosswalks, Americans with Disabilities Act ramps and associated improvements, and pedestrian lighting on South Lancaster Road from East Kiest Boulevard to East Ledbetter Drive in the City of Dallas (2) receipt and deposit of funds in the amount of $1,960,000.00 in the S Lancaster Kiest Blvd to E Ledbetter - STB Grant Fund; (3) establishment of appropriations in the amount of $1,960,000.00 in the S Lancaster Kiest Blvd to E Ledbetter - STB Grant Fund; (4) disbursement of funds in the amount of $1,960,000.00 from the S Lancaster Kiest Blvd to E Ledbetter - STB Grant Fund; and (5) execution of the Advance Funding Agreement with TxDOT and all terms, conditions, and documents required by the grant agreement - Total amount of $1,960,000.00 - Financing: Texas Department of Transportation Grant Funds",23-911,CONSENT AGENDA,Approved,13634,"Authorize the (1) acceptance of a grant from the United States Department of Transportation Federal Highway Administration through the Texas Department of Transportation (TxDOT) for the Surface Transportation Block Grant Program (Agreement No. CSJ 0918-47-422, CFDA No. 20.205) in the amount of $2,000,000.00 as federal share in the total project cost of $2,092,708.00 (includes $1,960,000.00 in Federal reimbursement, $40,000.00 in Direct State Cost, $92,708.00 in Indirect State Cost, and the City of Dallas’ portion covered by the use of 400,000 Transportation Development Credits in lieu of a local cash match) for cost related to the preparation of preliminary engineering (design schematic, right-of-way, environmental documents, and public involvement), plans, specifications and estimates, and the construction of pedestrian connections to include crosswalks, Americans with Disabilities Act ramps and associated improvements, and pedestrian lighting on South Lancaster Road from East Kiest Boulevard to East Ledbetter Drive in the City of Dallas (2) receipt and deposit of funds in the amount of $1,960,000.00 in the S Lancaster Kiest Blvd to E Ledbetter - STB Grant Fund; (3) establishment of appropriations in the amount of $1,960,000.00 in the S Lancaster Kiest Blvd to E Ledbetter - STB Grant Fund; (4) disbursement of funds in the amount of $1,960,000.00 from the S Lancaster Kiest Blvd to E Ledbetter - STB Grant Fund; and (5) execution of the Advance Funding Agreement with TxDOT and all terms, conditions, and documents required by the grant agreement - Total amount of $1,960,000.00 - Financing: Texas Department of Transportation Grant Funds",2023-03-20,23-0559; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,27,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,https://cityofdallas.legistar1.com/cityofdallas/attachments/42c2ee5c-0f4b-4e26-baa2-61d8fb58713d.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/310d3db7-1f69-4ec6-8f45-d9e6d64d4db2.docx,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65152,28.,60,"Authorize the (1) acceptance of Regional Toll Revenue Funds from the State of Texas, acting by and through the Texas Department of Transportation (TxDOT), for a Roadway Reconstruction Off State System Project (Agreement No. CSJ 0918-47-421) in the amount of $5,600,000.00 as state contribution to the total project cost of $7,000,000.00 (State contribution from State Highway 121 Subaccount of $5,600,000.00 and the City of Dallas local match of $1,400,000.00 totaling $7,000,000.00) for the reconstruction of a 2-lane to 2-lane roadway including sidewalks, crosswalks, drainage, intersection improvements, streetlights, and potential traffic signals, if warranted, on Eads/Hutchins Avenue from Eads Avenue and East Colorado Boulevard to Hutchins Avenue and 8th Street in the City of Dallas; (2) receipt and deposit of funds in the amount of $5,600,000.00 in the Hutchins - Eads/Colorado to Hutchins/8th - RTR Fund; (3) establishment of appropriations in the amount of $5,600,000.00 in the Hutchins - Eads/Colorado to Hutchins/8th - RTR Fund; (4) disbursement of funds in the amount of $7,000,000.00 from the Hutchins - Eads/Colorado to Hutchins/8th - RTR Fund ($5,600,000.00) and the Street and Transportation (A) Fund ($1,400,000.00); and (5) execution of the Advance Funding Agreement with TxDOT and all terms, conditions, and documents required by the agreement - Total amount of $7,000,000.00 - Financing: Texas Department of Transportation Grant Funds ($5,600,000.00) and Street and Transportation (A) Fund (2017 General Obligation Bond Fund) ($1,400,000.00)",23-980,CONSENT AGENDA,Approved,13703,"Authorize the (1) acceptance of Regional Toll Revenue Funds from the State of Texas, acting by and through the Texas Department of Transportation (TxDOT), for a Roadway Reconstruction Off State System Project (Agreement No. CSJ 0918-47-421) in the amount of $5,600,000.00 as state contribution to the total project cost of $7,000,000.00 (State contribution from State Highway 121 Subaccount of $5,600,000.00 and the City of Dallas local match of $1,400,000.00 totaling $7,000,000.00) for the reconstruction of a 2-lane to 2-lane roadway including sidewalks, crosswalks, drainage, intersection improvements, streetlights, and potential traffic signals, if warranted, on Eads/Hutchins Avenue from Eads Avenue and East Colorado Boulevard to Hutchins Avenue and 8th Street in the City of Dallas; (2) receipt and deposit of funds in the amount of $5,600,000.00 in the Hutchins - Eads/Colorado to Hutchins/8th - RTR Fund; (3) establishment of appropriations in the amount of $5,600,000.00 in the Hutchins - Eads/Colorado to Hutchins/8th - RTR Fund; (4) disbursement of funds in the amount of $7,000,000.00 from the Hutchins - Eads/Colorado to Hutchins/8th - RTR Fund ($5,600,000.00) and the Street and Transportation (A) Fund ($1,400,000.00); and (5) execution of the Advance Funding Agreement with TxDOT and all terms, conditions, and documents required by the agreement - Total amount of $7,000,000.00 - Financing: Texas Department of Transportation Grant Funds ($5,600,000.00) and Street and Transportation (A) Fund (2017 General Obligation Bond Fund) ($1,400,000.00)",2023-03-29,23-0560; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,28,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,https://cityofdallas.legistar1.com/cityofdallas/attachments/91d71e9d-18f3-4041-a5a1-838035671560.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/13283869-eec9-4c51-a86c-8f96e0e5b8ce.pdf,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65147,29.,61,"Authorize an amendment to Resolution No. 22-1535, previously approved on October 12, 2022, for a Project Specific Funding Agreement with Dallas County, Transportation - Major Capital Improvement Projects (MCIP) (Project No. 30251) for constructing transportation improvements on Dynamic Message Sign Board, MCIP Project No. 30251, Fair Park Area to (1) establish appropriations in an amount not to exceed $2,540,000.00 in the Fair Park Capital Reserve Fund; and (2) the disbursement of funds in an amount not to exceed $2,540,000.00 from the Fair Park Capital Reserve Fund - Not to exceed $2,540,000.00 - Financing: Fair Park Capital Reserve Fund",23-909,CONSENT AGENDA,Approved,13632,"Authorize an amendment to Resolution No. 22-1535, previously approved on October 12, 2022, for a Project Specific Funding Agreement with Dallas County, Transportation - Major Capital Improvement Projects (MCIP) (Project No. 30251) for constructing transportation improvements on Dynamic Message Sign Board, MCIP Project No. 30251, Fair Park Area to (1) establish appropriations in an amount not to exceed $2,540,000.00 in the Fair Park Capital Reserve Fund; and (2) the disbursement of funds in an amount not to exceed $2,540,000.00 from the Fair Park Capital Reserve Fund - Not to exceed $2,540,000.00 - Financing: Fair Park Capital Reserve Fund",2023-03-20,23-0561; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,29,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,https://cityofdallas.legistar1.com/cityofdallas/attachments/50590b0d-9eba-410d-90d7-6934d7dbd501.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/c1e14686-bce2-480f-8bb5-9eee4b8caffc.docx,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,
2546,2023-04-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65151,30.,62,"Authorize payment to the Texas Department of Transportation for cost overruns related to the construction of five traffic signals and associated off-system intersection improvements at: Marsalis Avenue at Overton Road, Kiest Boulevard at Beckley Avenue, Kiest Boulevard at Westmoreland Road, Kiest Boulevard at Polk Street, and Illinois Avenue at Ewing Avenue (Agreement No. CSJ 0918-47-347, etc., CFDA No. 20.205) in the amount of $104,378.66 - Financing: Coronavirus State and Local Fiscal Recovery Fund",23-919,CONSENT AGENDA,Approved,13642,"Authorize payment to the Texas Department of Transportation for cost overruns related to the construction of five traffic signals and associated off-system intersection improvements at: Marsalis Avenue at Overton Road, Kiest Boulevard at Beckley Avenue, Kiest Boulevard at Westmoreland Road, Kiest Boulevard at Polk Street, and Illinois Avenue at Ewing Avenue (Agreement No. CSJ 0918-47-347, etc., CFDA No. 20.205) in the amount of $104,378.66 - Financing: Coronavirus State and Local Fiscal Recovery Fund",2023-03-20,23-0562; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,30,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2546_A_City_Council_23-04-26_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/042623Min.pdf,https://dallastx.new.swagit.com/videos/224874,https://cityofdallas.legistar1.com/cityofdallas/attachments/f1e4eece-f544-4ac3-ae31-e8f582e1692f.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/3d86bfac-3cec-4e2b-a57d-f36a1decd198.docx,,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,YES,
