event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam Bazaldua,Adam McGough,Cara Mendelsohn,Carolyn King Arnold,Casey Thomas II,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jesse Moreno,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell Atkins
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45776,26.,54,"An ordinance granting a revocable license to Big Outdoor Texas, LLC, for the use of approximately 450 square feet of aerial space to install, maintain and utilize ten lights that illuminate a supergraphic over a portion of Elm Street right-of-way near its intersection with Griffin Street - Revenue: General Fund $3,316.00 annually, plus the $20.00 ordinance publication fee",21-1238,CONSENT AGENDA,Approved,8772,"An ordinance granting a revocable license to Big Outdoor Texas, LLC, for the use of approximately 450 square feet of aerial space to install, maintain and utilize ten lights that illuminate a supergraphic over a portion of Elm Street right-of-way near its intersection with Griffin Street - Revenue: General Fund $3,316.00 annually, plus the $20.00 ordinance publication fee",2021-07-01,21-1228; APPROVED; ORDINANCE 31940,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,26,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,https://cityofdallas.legistar1.com/cityofdallas/attachments/e9a5767a-07fc-4c00-835d-1d35839436c4.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/74bf5294-7524-40ea-b477-11d2f01e2d05.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/3eccf681-d502-4a8f-b8d7-676b959bdbc4.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/d60894d7-e8bf-403f-b53c-c208d8229326.pdf,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45750,27.,55,"An ordinance granting a revocable license to Taco Supremo Management, LLC, for the use of a total of approximately 1,755 square feet of land to occupy, maintain and utilize three pole lights on a portion of Forest Lane right-of-way located near its intersection with North Central Expressway - Revenue: General Fund $100.00 one-time, plus the $20.00 ordinance publication fee",21-653,CONSENT AGENDA,Approved,8187,"An ordinance granting a revocable license to Taco Supremo Management, LLC, for the use of a total of approximately 1,755 square feet of land to occupy, maintain and utilize three pole lights on a portion of Forest Lane right-of-way located near its intersection with North Central Expressway - Revenue: General Fund $100.00 one-time, plus the $20.00 ordinance publication fee",2021-04-02,21-1229; APPROVED; ORDINANCE 31941,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,27,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,https://cityofdallas.legistar1.com/cityofdallas/attachments/5409c8d5-1116-41ee-87cc-373d3b628986.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/06230e87-9f8f-4496-8a66-59cd51471045.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/09b5bd10-be4f-496e-a722-4a1e46b6e196.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/ba0759ce-3072-490c-9767-257e71998770.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,46920,28.,56,"An ordinance providing for the closure and vacation of portions of an alley and Wood Street, containing approximately 29,427 square feet of land, located at the intersection of Pearl Expressway and Jackson Street - Financing: No cost consideration to the City",21-1250,CONSENT AGENDA,Approved,8784,"An ordinance providing for the closure and vacation of portions of an alley and Wood Street, containing approximately 29,427 square feet of land, located at the intersection of Pearl Expressway and Jackson Street - Financing: No cost consideration to the City",2021-07-06,21-1230; APPROVED; ORDINANCE 31942,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,28,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,https://cityofdallas.legistar1.com/cityofdallas/attachments/79948ef6-6834-4c03-80d5-0226fb6ee853.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/30211d82-0896-4e95-9c4a-834705003dd4.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/e4d32585-a78a-48d5-ac1b-d371b2e01b5f.pdf,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45779,,57,Department of Transportation,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,,,,,,,,,,,,,,,,
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,46966,,58,Note: Agenda Item Nos. 29 and 30 must be considered collectively.,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,,,,,,,,,,,,,,,,
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45782,29.,59,"Authorize (1) rescinding Resolution No. 21-0133, previously approved on January 13, 2021, for the purpose of revising the scope of work and increasing the grant amount being awarded for this project from $1,225,000.00 to $3,430,000.00 and increasing the total project budget from $1,305,370.00 to $3,655,036.00; (2) the acceptance of a grant from the United States Department of Transportation Federal Highway Administration through the Texas Department of Transportation (TxDOT) for the Congestion Mitigation and Air Quality Improvement Program (Agreement No. CSJ 0918-47-310, CFDA No. 20.205) in the amount of $3,430,000.00 as federal share in the total project cost of $3,655,036.00 (includes Federal $3,430,000.00, Direct State $70,000.00 and Indirect State $155,036.00 participation) for costs related to the preparation of preliminary engineering (design schematic, right-of-way, environmental documents/public involvement, plans, specifications and estimates) and for the construction of a bicycle and pedestrian bridge on Linfield Road over Union Pacific Railroad Rail Yard in the City of Dallas, including landscaping in the project area and along Carbondale Street; (3) the establishment of appropriations in the amount of $3,430,000.00 in the Linfield Project Grant Fund; (4) the receipt and deposit of funds in the amount of $3,430,000.00 in the Linfield Project Grant Fund; and (5) execution of the Local Project Advance Funding Agreement with TxDOT in a total approximate amount of $3,655,036.00 and all terms, conditions, and documents required by the grant agreement - Total amount of $3,655,036.00 - Financing: Texas Department of Transportation Grant Funds (see Fiscal Information)",21-1210,CONSENT AGENDA,Approved,8744,"Authorize (1) rescinding Resolution No. 21-0133, previously approved on January 13, 2021, for the purpose of revising the scope of work and increasing the grant amount being awarded for this project from $1,225,000.00 to $3,430,000.00 and increasing the total project budget from $1,305,370.00 to $3,655,036.00; (2) the acceptance of a grant from the United States Department of Transportation Federal Highway Administration through the Texas Department of Transportation (TxDOT) for the Congestion Mitigation and Air Quality Improvement Program (Agreement No. CSJ 0918-47-310, CFDA No. 20.205) in the amount of $3,430,000.00 as federal share in the total project cost of $3,655,036.00 (includes Federal $3,430,000.00, Direct State $70,000.00 and Indirect State $155,036.00 participation) for costs related to the preparation of preliminary engineering (design schematic, right-of-way, environmental documents/public involvement, plans, specifications and estimates) and for the construction of a bicycle and pedestrian bridge on Linfield Road over Union Pacific Railroad Rail Yard in the City of Dallas, including landscaping in the project area and along Carbondale Street; (3) the establishment of appropriations in the amount of $3,430,000.00 in the Linfield Project Grant Fund; (4) the receipt and deposit of funds in the amount of $3,430,000.00 in the Linfield Project Grant Fund; and (5) execution of the Local Project Advance Funding Agreement with TxDOT in a total approximate amount of $3,655,036.00 and all terms, conditions, and documents required by the grant agreement - Total amount of $3,655,036.00 - Financing: Texas Department of Transportation Grant Funds (see Fiscal Information)",2021-06-23,21-1231; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,29,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,https://cityofdallas.legistar1.com/cityofdallas/attachments/53001645-a0b3-4ebd-8b63-c02c243455bb.docx,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,46940,,60,Page break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,,,,,,,,,,,,,,,,
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45781,30.,61,"Authorize (1) the acceptance of a grant from the United States Department of Transportation Federal Highway Administration through the Texas Department of Transportation (TxDOT) for the Congestion Mitigation and Air Quality Improvement Program (Agreement No. CSJ 0918-47-309, CFDA No. 20.205) in the amount of $3,960,000.00 as federal share in the total project cost of $5,223,740.00 (includes Federal $3,960,000.00; Direct State $40,000.00; Indirect State $223,740.00 participation; and Local Match $1,000,000.00), for costs related to the construction of a shared use path on Linfield Road over Union Pacific Railroad Rail Yard in the City of Dallas; (2) the establishment of appropriations in the amount of $3,960,000.00 in the Linfield Project Construction Grant Fund; (3) a required local match in the amount of $1,000,000.00 from the Transportation Special Projects Fund; (4) the receipt and deposit of funds in the amount of $3,960,000.00 in the Linfield Project Construction Grant Fund; (5) disbursement of a portion of local match funds in the amount of $10,000.00 to TxDOT for State construction costs from the Transportation Special Projects Fund; and (6) execution of the Local Project Advance Funding Agreement with TxDOT in a total approximate amount of $5,223,740.00 and all terms, conditions, and documents required by the grant agreement - Total amount of $3,970,000.00 - Financing: Texas Department of Transportation Grant Funds ($3,960,000.00) and Transportation Special Projects Fund ($10,000.00) (see Fiscal Information)",21-1209,CONSENT AGENDA,Approved,8743,"Authorize (1) the acceptance of a grant from the United States Department of Transportation Federal Highway Administration through the Texas Department of Transportation (TxDOT) for the Congestion Mitigation and Air Quality Improvement Program (Agreement No. CSJ 0918-47-309, CFDA No. 20.205) in the amount of $3,960,000.00 as federal share in the total project cost of $5,223,740.00 (includes Federal $3,960,000.00; Direct State $40,000.00; Indirect State $223,740.00 participation; and Local Match $1,000,000.00), for costs related to the construction of a shared use path on Linfield Road over Union Pacific Railroad Rail Yard in the City of Dallas; (2) the establishment of appropriations in the amount of $3,960,000.00 in the Linfield Project Construction Grant Fund; (3) a required local match in the amount of $1,000,000.00 from the Transportation Special Projects Fund; (4) the receipt and deposit of funds in the amount of $3,960,000.00 in the Linfield Project Construction Grant Fund; (5) disbursement of a portion of local match funds in the amount of $10,000.00 to TxDOT for State construction costs from the Transportation Special Projects Fund; and (6) execution of the Local Project Advance Funding Agreement with TxDOT in a total approximate amount of $5,223,740.00 and all terms, conditions, and documents required by the grant agreement - Total amount of $3,970,000.00 - Financing: Texas Department of Transportation Grant Funds ($3,960,000.00) and Transportation Special Projects Fund ($10,000.00) (see Fiscal Information)",2021-06-23,21-1232; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,30,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,https://cityofdallas.legistar1.com/cityofdallas/attachments/26a57709-4415-4151-99fd-a669a6443c2b.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/21e7783c-972a-40dc-b4d9-0992b68234ca.docx,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45780,31.,62,"Authorize (1) an Interlocal Cooperation Agreement (ILA) with the North Central Texas Council of Governments (NCTCOG) through grants from the Federal Highway Administration (Federal ID Nos. 482015564M400, etc.) in the amount of $630,982.00, for reimbursable activities related to the  implementation of the Traffic Signal Retiming During Incidents Program, traffic monitoring equipment at 99 on-system intersections and 12 off-system intersections; (2) the establishment of appropriations in an amount not to exceed  $630,982.00 in the NCTCOG 2021 Traffic Signal Retiming Grant Fund; (3) the receipt and deposit of funds in an amount not to exceed $630,982.00 in the NCTCOG 2021 Traffic Signal Retiming Grant Fund; (4) the disbursement of funds in an amount not exceed $630,982.00 from the NCTCOG 2021 Traffic Signal Retiming Grant Fund; and (5) execution of the ILA and all terms, conditions, and documents required by the agreement - Not to exceed $630,982.00 - Financing: NCTCOG 2021 Traffic Signal Retiming Grant Fund",21-1200,CONSENT AGENDA,Approved,8734,"Authorize (1) an Interlocal Cooperation Agreement (ILA) with the North Central Texas Council of Governments (NCTCOG) through grants from the Federal Highway Administration (Federal ID Nos. 482015564M400, etc.) in the amount of $630,982.00, for reimbursable activities related to the  implementation of the Traffic Signal Retiming During Incidents Program, traffic monitoring equipment at 99 on-system intersections and 12 off-system intersections; (2) the establishment of appropriations in an amount not to exceed  $630,982.00 in the NCTCOG 2021 Traffic Signal Retiming Grant Fund; (3) the receipt and deposit of funds in an amount not to exceed $630,982.00 in the NCTCOG 2021 Traffic Signal Retiming Grant Fund; (4) the disbursement of funds in an amount not exceed $630,982.00 from the NCTCOG 2021 Traffic Signal Retiming Grant Fund; and (5) execution of the ILA and all terms, conditions, and documents required by the agreement - Not to exceed $630,982.00 - Financing: NCTCOG 2021 Traffic Signal Retiming Grant Fund",2021-06-21,21-1233; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,31,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,https://cityofdallas.legistar1.com/cityofdallas/attachments/935c7131-8c11-4688-9e8f-675dd4b926a6.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/4853cb60-f386-473d-a6e6-85e0f6991238.docx,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,46967,,63,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,,,,,,,,,,,,,,,,
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45783,,64,Office of Arts and Culture,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,,,,,,,,,,,,,,,,
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45784,32.,65,"Authorize the (1) acceptance of donations from the Communities Foundation of Texas on behalf of the Junior League of Dallas and various contributors to the Juanita Craft House in the amount of $250,000.00; (2) receipt and deposit of private funds in an amount not to exceed $250,000.00 in the Office of Cultural Affairs Gifts and Donations Fund; and (3) establishment of appropriations in an amount not to exceed $250,000.00 in the Office of Cultural Affairs Gifts and Donations Fund - Estimated Revenue: Office of Cultural Affairs Gifts and Donations Fund $250,000.00",21-1337,CONSENT AGENDA,Approved,8871,"Authorize the (1) acceptance of donations from the Communities Foundation of Texas on behalf of the Junior League of Dallas and various contributors to the Juanita Craft House in the amount of $250,000.00; (2) receipt and deposit of private funds in an amount not to exceed $250,000.00 in the Office of Cultural Affairs Gifts and Donations Fund; and (3) establishment of appropriations in an amount not to exceed $250,000.00 in the Office of Cultural Affairs Gifts and Donations Fund - Estimated Revenue: Office of Cultural Affairs Gifts and Donations Fund $250,000.00",2021-07-16,21-1234; APPROVED,Office of Arts and Culture (OCA),Office of Arts and Culture,1,Socrata Roll Call,,,,,0,32,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,https://cityofdallas.legistar1.com/cityofdallas/attachments/556c7fd0-f8f4-44fb-927f-67bebf3ca578.docx,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45785,33.,66,"Authorize the (1) acceptance of donations from the Communities Foundation of Texas on behalf of the various contributors to the Latino Cultural Center Consolidated Capital Campaign in the amount of $250,000.00; (2) receipt and deposit of funds in an amount not to exceed $250,000.00 in the Office of Cultural Affairs Gifts and Donations Fund; and (3) establishment of appropriations in an amount not to exceed $250,000.00 in the Office of Cultural Affairs Gifts and Donations Fund - Estimated Revenue: Office of Cultural Affairs Gifts and Donations Fund $250,000.00",21-1339,CONSENT AGENDA,Approved,8873,"Authorize the (1) acceptance of donations from the Communities Foundation of Texas on behalf of the various contributors to the Latino Cultural Center Consolidated Capital Campaign in the amount of $250,000.00; (2) receipt and deposit of funds in an amount not to exceed $250,000.00 in the Office of Cultural Affairs Gifts and Donations Fund; and (3) establishment of appropriations in an amount not to exceed $250,000.00 in the Office of Cultural Affairs Gifts and Donations Fund - Estimated Revenue: Office of Cultural Affairs Gifts and Donations Fund $250,000.00",2021-07-16,21-1235; APPROVED,Office of Arts and Culture (OCA),Office of Arts and Culture,1,Socrata Roll Call,,,,,0,33,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,https://cityofdallas.legistar1.com/cityofdallas/attachments/a7f7c9ab-1f98-4c47-89e8-6e8eac19ce67.docx,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45786,34.,67,Authorize the Fifth Amendment to the Lease Agreement with the Dallas Theater Center to (1) extend the term of the agreement by one year; (2) defer the implementation of the Equitable Access Plan by one year; (3) and defer the schedule for non-resident rentals by one year - Financing: No cost consideration to the City,21-1340,CONSENT AGENDA,Approved,8874,Authorize the Fifth Amendment to the Lease Agreement with the Dallas Theater Center to (1) extend the term of the agreement by one year; (2) defer the implementation of the Equitable Access Plan by one year; (3) and defer the schedule for non-resident rentals by one year - Financing: No cost consideration to the City,2021-07-16,21-1236; APPROVED,Office of Arts and Culture (OCA),Office of Arts and Culture,1,Socrata Roll Call,,,,,0,34,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,https://cityofdallas.legistar1.com/cityofdallas/attachments/5d855280-947e-465e-a158-c666bd94f900.docx,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,47000,,68,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,,,,,,,,,,,,,,,,
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45787,,69,Office of Community Care,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,,,,,,,,,,,,,,,,
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45788,35.,70,"Authorize (1) the second amendment to Contract No. HHS000455600001, with the Texas Health and Human Services Commission, Department of State Health Services for the Lactation Support Center Services Program (LSCS) through the U.S. Department of Health and Human Services, Centers for Disease Control and Prevention (Federal Award ID No. 6 NU58DP006501-01-01/CFDA No. 93.439) and the U.S. Department of Health and Human Services, Health Resources and Services Administration (Federal Award ID No. 6 B04MC32713-01-01/CFDA No. 93.994) increase by $535,000.00, from $1,140,000.00 to $1,675,000.00; (a) to amend the term of the contract period from September 1, 2020 through August 31, 2021 to September 1, 2019 through August 31, 2022; (b) to accept additional grant funds for FY 2022 budget for Amendment No. 2, in the amount of $535,000.00 for the continuation of the LSCS Program; and (2) execution of the second amendment to the contract and all terms, conditions, and documents required by contract - Not to exceed $535,000.00, from $1,140,000.00 to $1,675,000.00 - Financing:  Department of State Health Services Grant Funds",21-1160,CONSENT AGENDA,Approved,8694,"Authorize (1) the second amendment to Contract No. HHS000455600001, with the Texas Health and Human Services Commission, Department of State Health Services for the Lactation Support Center Services Program (LSCS) through the U.S. Department of Health and Human Services, Centers for Disease Control and Prevention (Federal Award ID No. 6 NU58DP006501-01-01/CFDA No. 93.439) and the U.S. Department of Health and Human Services, Health Resources and Services Administration (Federal Award ID No. 6 B04MC32713-01-01/CFDA No. 93.994) increase by $535,000.00, from $1,140,000.00 to $1,675,000.00; (a) to amend the term of the contract period from September 1, 2020 through August 31, 2021 to September 1, 2019 through August 31, 2022; (b) to accept additional grant funds for FY 2022 budget for Amendment No. 2, in the amount of $535,000.00 for the continuation of the LSCS Program; and (2) execution of the second amendment to the contract and all terms, conditions, and documents required by contract - Not to exceed $535,000.00, from $1,140,000.00 to $1,675,000.00 - Financing:  Department of State Health Services Grant Funds",2021-06-04,21-1237; APPROVED,Office of Community Care (OCC),Office of Community Care,1,Socrata Roll Call,,,,,0,35,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,https://cityofdallas.legistar1.com/cityofdallas/attachments/1f55590d-37b9-4c7c-ad65-4e7330f6b405.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/4aca0dc9-bb2f-4192-9578-b24a1a8c1f07.pdf,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45789,36.,71,"Authorize (1) the receipt of additional funding under the five-year contract with Health and Human Services Commission (Contract No. HHS000802300001, CFDA No. 10.557) for the Special Supplemental Nutrition Program for Women, Infants and Children to (a) revise the budget to allow for acceptance of additional grant funds to increase the FY2021 Administrative allocation by $225,958.00, from $15,514,248.00 to $15,740,206.00; and (b) to redistribute an additional $299,042.00 to the FY21 Administrative allocation for the period October 1, 2020 through September 30, 2021; and (2) execution of the contract and agree to all terms and conditions of any contract amendment or other document required to receive such additional funding, approved as to form by the City Attorney - Not to exceed $225,958.00, from $15,514,248.00 to $15,740,206.00 - Financing:  Health and Human Services Commission Grant Funds",21-1196,CONSENT AGENDA,Approved,8730,"Authorize (1) the receipt of additional funding under the five-year contract with Health and Human Services Commission (Contract No. HHS000802300001, CFDA No. 10.557) for the Special Supplemental Nutrition Program for Women, Infants and Children to (a) revise the budget to allow for acceptance of additional grant funds to increase the FY2021 Administrative allocation by $225,958.00, from $15,514,248.00 to $15,740,206.00; and (b) to redistribute an additional $299,042.00 to the FY21 Administrative allocation for the period October 1, 2020 through September 30, 2021; and (2) execution of the contract and agree to all terms and conditions of any contract amendment or other document required to receive such additional funding, approved as to form by the City Attorney - Not to exceed $225,958.00, from $15,514,248.00 to $15,740,206.00 - Financing:  Health and Human Services Commission Grant Funds",2021-06-21,21-1238; APPROVED,Office of Community Care (OCC),Office of Community Care,1,Socrata Roll Call,,,,,0,36,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,https://cityofdallas.legistar1.com/cityofdallas/attachments/37baf9a3-9ded-485f-9f01-73f119d5f78b.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/c01fc5e9-4379-42bf-a806-458233a8ccda.pdf,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,46969,,72,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,,,,,,,,,,,,,,,,
1891,2021-08-11,9:00 AM,City Council,bit.ly/cityofdallastv,45790,,73,Office of Economic Development,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/8/1891_A_City_Council_21-08-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/081121Min.pdf,https://dallastx.new.swagit.com/videos/201957,,,,,,,,,,,,,,,,
