event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam Bazaldua,Adam McGough,Cara Mendelsohn,Carolyn King Arnold,Casey Thomas II,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jesse Moreno,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell Atkins
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48624,,96,Office of Economic Development,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,,,,,,,,,,,,,,,,
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48582,54.,97,"Authorize (1) designating approximately 5.4 acres of property addressed as 1823 North Hall Street, located at the northwest corner of North Hall Street and Flora Street in Dallas, Texas, as City of Dallas Neighborhood Empowerment Zone No. 19 (“City of Dallas NEZ No. 19”), pursuant to Chapter 378 of the Texas Local Government Code, to promote the creation of affordable housing and an increase in economic development in the zone, establish the boundaries of the zone, and provide for an effective date; and (2) a real property tax abatement agreement with SEK Hall Street, LLC or an affiliate thereof (“SEK Hall Street”) for a period of ten years in an amount equal to the City’s taxes assessed on 90 percent of the increased taxable value of real property in conjunction with a new mixed-income and mixed-use development project (the “One City View Project”) to be situated on approximately 5.4 acres at 1823 North Hall Street  (the “Property”) in City of Dallas NEZ No. 19, in accordance with the City’s Public/Private Partnership Program - Estimated Revenue Foregone: $3,892,504.00 over a ten-year period",21-1856,ITEMS FOR INDIVIDUAL CONSIDERATION,Deferred,9386,"Authorize (1) designating approximately 5.4 acres of property addressed as 1823 North Hall Street, located at the northwest corner of North Hall Street and Flora Street in Dallas, Texas, as City of Dallas Neighborhood Empowerment Zone No. 19 (“City of Dallas NEZ No. 19”), pursuant to Chapter 378 of the Texas Local Government Code, to promote the creation of affordable housing and an increase in economic development in the zone, establish the boundaries of the zone, and provide for an effective date; and (2) a real property tax abatement agreement with SEK Hall Street, LLC or an affiliate thereof (“SEK Hall Street”) for a period of ten years in an amount equal to the City’s taxes assessed on 90 percent of the increased taxable value of real property in conjunction with a new mixed-income and mixed-use development project (the “One City View Project”) to be situated on approximately 5.4 acres at 1823 North Hall Street  (the “Property”) in City of Dallas NEZ No. 19, in accordance with the City’s Public/Private Partnership Program - Estimated Revenue Foregone: $3,892,504.00 over a ten-year period",2021-09-17,"21-1696; DEFERRED TO OCTOBER 27, 2021 BY COUNCILMEMBER RIDLEY",Office of Economic Development (ECO),Office of Economic Development,,Socrata Roll Call,,,,,0,54,AGENDA,DEFERRED TO 10/27/21,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,https://cityofdallas.legistar1.com/cityofdallas/attachments/62f84e1d-2991-4f44-ac10-80be4d65089b.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/4dac22ee-54a4-4bcf-a3e4-2e7e61f2b9e4.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/78f78033-8990-4c4c-b738-2959bdc8e5cd.pdf,YES,YES,YES,NO,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,AWVT,YES
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48680,,98,Page break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,,,,,,,,,,,,,,,,
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48710,,99,Office of Historic Preservation,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,,,,,,,,,,,,,,,,
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48711,55.,100,"Authorize a historic preservation tax exemption for the Texas Theater located at 231 West Jefferson Avenue - Revenue Foregone: $132,039.00",21-1832,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,9362,"Authorize a historic preservation tax exemption for the Texas Theater located at 231 West Jefferson Avenue - Revenue Foregone: $132,039.00",2021-09-16,21-1697; APPROVED,Office of Historic Preservation (OHP),Office of Historic Preservation,1,Socrata Roll Call,,,,,0,55,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,https://cityofdallas.legistar1.com/cityofdallas/attachments/43b3d052-0358-4ce4-b1fb-af077be410c7.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/c3e73e3c-8afb-46ce-ac82-28098b3b1209.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/8ce1e904-71dc-4915-adb6-96e598c6f694.pdf,YES,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,AWVT,YES
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",49044,,101,ADDITIONS:,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,,,,,,,,,,,,,,,,
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",49045,,102,"Closed Session
Attorney Briefings (Sec. 551.071 T.O.M.A.)
- Legal issues related to a claim for breach of the police and fire meet and confer agreement.",,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,,,,,,,,,,,,,,,,
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48630,,103,PUBLIC HEARINGS AND RELATED ACTIONS,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,,,,,,,,,,,,,,,,
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48686,,104,Department of Planning and Urban Design ,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,,,,,,,,,,,,,,,,
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48632,,105,ZONING CASES - CONSENT,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,,,,,,,,,,,,,,,,
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48633,Z1.,106,"A public hearing to receive comments regarding an application for and an ordinance granting an amendment to Planned Development District No. 1015 for MF-2(A) Multifamily District uses and a public school other than an open-enrollment charter school, on the west line of Bonnie View Road, north of Morrell Avenue
Recommendation of Staff and CPC:  Approval, subject to conditions
Z201-265(LG)",21-1844,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,9374,"A public hearing to receive comments regarding an application for and an ordinance granting an amendment to Planned Development District No. 1015 for MF-2(A) Multifamily District uses and a public school other than an open-enrollment charter school, on the west line of Bonnie View Road, north of Morrell Avenue
Recommendation of Staff and CPC:  Approval, subject to conditions
Z201-265(LG)",2021-09-17,21-1700; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32021,Department of Planning and Urban Design (PNV),Department of Planning and Urban Design,1,Socrata Roll Call,,,,,0,Z1,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,https://cityofdallas.legistar1.com/cityofdallas/attachments/f26b8f86-d273-4945-abbe-27567252760f.pdf,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48634,Z2.,107,"A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 2211 for a bar, lounge or tavern use and an inside commercial amusement limited to a live music venue on property zoned Tract A within Planned Development District No. 269, the Deep Ellum/Near East Side District, at the southeast corner of Commerce Street and Murray Street
Recommendation of Staff and CPC:  Approval for a three-year period, subject to conditions
Z201-266(OA)",21-1846,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,9376,"A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 2211 for a bar, lounge or tavern use and an inside commercial amusement limited to a live music venue on property zoned Tract A within Planned Development District No. 269, the Deep Ellum/Near East Side District, at the southeast corner of Commerce Street and Murray Street
Recommendation of Staff and CPC:  Approval for a three-year period, subject to conditions
Z201-266(OA)",2021-09-17,21-1701; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32022,Department of Planning and Urban Design (PNV),Department of Planning and Urban Design,1,Socrata Roll Call,,,,,0,Z2,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,https://cityofdallas.legistar1.com/cityofdallas/attachments/4acb9d5b-7b48-4aed-b686-d4b6a18b4ccb.pdf,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48635,Z3.,108,"A public hearing to receive comments regarding an application for and an ordinance granting an amendment to Planned Development District No. 324, Tract II, on property zoned Planned Development District No. 324, Tract II, on the southeast corner of Scurry Street and North Carroll Avenue
Recommendation of Staff and CPC:  Approval, subject to a revised development plan and conditions
Z201-271(LG)",21-1847,ZONING CASES - CONSENT,Hearing Closed; Approved as Amended,9377,"A public hearing to receive comments regarding an application for and an ordinance granting an amendment to Planned Development District No. 324, Tract II, on property zoned Planned Development District No. 324, Tract II, on the southeast corner of Scurry Street and North Carroll Avenue
Recommendation of Staff and CPC:  Approval, subject to a revised development plan and conditions
Z201-271(LG)",2021-09-17,21-1702; HEARING CLOSED; APPROVED AS AMENDED; ORDINANCE 32023,Department of Planning and Urban Design (PNV),Department of Planning and Urban Design,1,Socrata Roll Call,,,,,0,Z3,AGENDA,AMENDED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,https://cityofdallas.legistar1.com/cityofdallas/attachments/d0b7e12e-8de5-42fb-bdeb-4760eb51129e.pdf,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48636,Z4.,109,"A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 2353 for an auto service center use on property zoned Subdistrict 1A within Planned Development District No. 621, the Old Trinity and Design District, at the northwest corner of North Riverfront Boulevard and Pittsburg Street
Recommendation of Staff and CPC:  Approval for a three-year period, subject to a revised site plan and conditions
Z201-272(OA)",21-1849,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,9379,"A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 2353 for an auto service center use on property zoned Subdistrict 1A within Planned Development District No. 621, the Old Trinity and Design District, at the northwest corner of North Riverfront Boulevard and Pittsburg Street
Recommendation of Staff and CPC:  Approval for a three-year period, subject to a revised site plan and conditions
Z201-272(OA)",2021-09-17,21-1703; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32024,Department of Planning and Urban Design (PNV),Department of Planning and Urban Design,1,Socrata Roll Call,,,,,0,Z4,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,https://cityofdallas.legistar1.com/cityofdallas/attachments/6a04e08b-a5f7-47c9-ad1b-a9922973e78e.pdf,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48637,Z5.,110,"A public hearing to receive comments regarding an application for and an ordinance granting an R-5(A) Single Family District on property zoned CR Community Retail District, at the southwest corner of Bayside Street and Ladd Street
Recommendation of Staff and CPC:  Approval
Z201-275(LG)",21-1850,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,9380,"A public hearing to receive comments regarding an application for and an ordinance granting an R-5(A) Single Family District on property zoned CR Community Retail District, at the southwest corner of Bayside Street and Ladd Street
Recommendation of Staff and CPC:  Approval
Z201-275(LG)",2021-09-17,21-1704; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32025,Department of Planning and Urban Design (PNV),Department of Planning and Urban Design,1,Socrata Roll Call,,,,,0,Z5,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,https://cityofdallas.legistar1.com/cityofdallas/attachments/6cd84518-6b97-4319-b7f1-0fd8f51b8647.pdf,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48638,,111,ZONING CASES - INDIVIDUAL,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,,,,,,,,,,,,,,,,
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48639,Z6.,112,"A public hearing to receive comments regarding an application for and an ordinance granting a Planned Development District for single family uses on property zoned R-7.5(A) Single Family District, at the southwest corner of Highland Road and Barbaree Boulevard
Recommendation of Staff and CPC:  Approval, subject to a conceptual plan, landscape plan, and conditions
Z201-214(LG)",21-1852,ZONING CASES - INDIVIDUAL,Hearing Open; Deferred,9382,"A public hearing to receive comments regarding an application for and an ordinance granting a Planned Development District for single family uses on property zoned R-7.5(A) Single Family District, at the southwest corner of Highland Road and Barbaree Boulevard
Recommendation of Staff and CPC:  Approval, subject to a conceptual plan, landscape plan, and conditions
Z201-214(LG)",2021-09-17,"21-1705; HEARING OPEN; DEFERRED TO OCTOBER 27, 2021 BY COUNCILMEMBER BAZALDUA",Department of Planning and Urban Design (PNV),Department of Planning and Urban Design,,Socrata Roll Call,,,,,0,Z6,AGENDA,DEFERRED TO 10/27/21,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,https://cityofdallas.legistar1.com/cityofdallas/attachments/e67d04a8-ea70-45fb-a9b5-bf2db0b25b82.pdf,YES,AWVT,AWVT,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48640,Z7.,113,"A public hearing to receive comments regarding an application for and (1) an ordinance granting a Specific Use Permit for the sale of alcoholic beverages in conjunction with a general merchandise or food store 3,500 square feet or less on property zoned Subarea 2A within Planned Development District No. 366, the Buckner Boulevard Special Purpose District with a D-1 Liquor Control Overlay; and (2) a CR Community Retail District with deed restrictions volunteered by the applicant on property zoned an R-7.5(A) Single Family District, at the northeast corner of South Buckner Boulevard and Elam Road
Recommendation of Staff and CPC:  Approval of a Specific Use Permit for a two-year period, subject to a site plan and conditions; and denial of a CR Community Retail District with deed restrictions volunteered by the applicant
Z201-218(RM)",21-1853,ZONING CASES - INDIVIDUAL,Hearing Closed; CPC Recommendation Followed,9383,"A public hearing to receive comments regarding an application for and (1) an ordinance granting a Specific Use Permit for the sale of alcoholic beverages in conjunction with a general merchandise or food store 3,500 square feet or less on property zoned Subarea 2A within Planned Development District No. 366, the Buckner Boulevard Special Purpose District with a D-1 Liquor Control Overlay; and (2) a CR Community Retail District with deed restrictions volunteered by the applicant on property zoned an R-7.5(A) Single Family District, at the northeast corner of South Buckner Boulevard and Elam Road
Recommendation of Staff and CPC:  Approval of a Specific Use Permit for a two-year period, subject to a site plan and conditions; and denial of a CR Community Retail District with deed restrictions volunteered by the applicant
Z201-218(RM)",2021-09-17,21-1706; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32026,Department of Planning and Urban Design (PNV),Department of Planning and Urban Design,1,Socrata Roll Call,,,,,0,Z7,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,https://cityofdallas.legistar1.com/cityofdallas/attachments/d4387ac3-6ebc-41fc-9362-112aad32715d.pdf,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48641,Z8.,114,"A public hearing to receive comments regarding an application for and an ordinance granting a Specific Use Permit for vehicle or engine repair or maintenance use on property zoned Planned Development District No. 534, the C.F. Hawn Special Purpose District No. 2, Subdistrict 1 with D-1 Liquor Control Overlay, at the northeast corner of San Marino Avenue and Turin Avenue
Recommendation of Staff and CPC:  Approval for a three-year period, subject to a site plan and conditions
Z201-244(LG)",21-1854,ZONING CASES - INDIVIDUAL,Hearing Closed; CPC Recommendation Followed,9384,"A public hearing to receive comments regarding an application for and an ordinance granting a Specific Use Permit for vehicle or engine repair or maintenance use on property zoned Planned Development District No. 534, the C.F. Hawn Special Purpose District No. 2, Subdistrict 1 with D-1 Liquor Control Overlay, at the northeast corner of San Marino Avenue and Turin Avenue
Recommendation of Staff and CPC:  Approval for a three-year period, subject to a site plan and conditions
Z201-244(LG)",2021-09-17,21-1707; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32027,Department of Planning and Urban Design (PNV),Department of Planning and Urban Design,1,Socrata Roll Call,,,,,0,Z8,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,https://cityofdallas.legistar1.com/cityofdallas/attachments/d0dd7abc-b038-4c4c-a9e1-246fa3b256e3.pdf,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48642,Z9.,115,"A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 1755 for two attached projecting non-premise district activity videoboard signs on property zoned Planned Development District No. 619, on the south line of Elm Street, west of North Akard Street
Recommendation of Staff and CPC:  Approval for a six-year period, subject to conditions
Z201-268(KC)",21-1855,ZONING CASES - INDIVIDUAL,Hearing Closed; CPC Recommendation Followed,9385,"A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 1755 for two attached projecting non-premise district activity videoboard signs on property zoned Planned Development District No. 619, on the south line of Elm Street, west of North Akard Street
Recommendation of Staff and CPC:  Approval for a six-year period, subject to conditions
Z201-268(KC)",2021-09-17,21-1708; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32028,Department of Planning and Urban Design (PNV),Department of Planning and Urban Design,1,Socrata Roll Call,,,,,0,Z9,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,https://cityofdallas.legistar1.com/cityofdallas/attachments/acdde7af-93e0-4f65-8956-c2b90a5c929b.pdf,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48643,Z10.,116,"A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 1788 for an attached projecting non-premise district activity videoboard sign on property zoned Planned Development District No. 619, with H/36 Adolphus Historic District Overlay, on the south line of Main Street, east of South Field Street
Recommendation of Staff and CPC:  Approval for a six-year period, subject to conditions
Z201-269(KC)",21-1857,ZONING CASES - INDIVIDUAL,Hearing Closed; CPC Recommendation Followed,9387,"A public hearing to receive comments regarding an application for and an ordinance granting the renewal of Specific Use Permit No. 1788 for an attached projecting non-premise district activity videoboard sign on property zoned Planned Development District No. 619, with H/36 Adolphus Historic District Overlay, on the south line of Main Street, east of South Field Street
Recommendation of Staff and CPC:  Approval for a six-year period, subject to conditions
Z201-269(KC)",2021-09-17,21-1709; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32029,Department of Planning and Urban Design (PNV),Department of Planning and Urban Design,1,Socrata Roll Call,,,,,0,Z10,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,https://cityofdallas.legistar1.com/cityofdallas/attachments/8617ee5e-04a5-433b-a766-7640ebe9bad9.pdf,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48644,Z11.,117,"A public hearing to receive comments regarding an application for and an ordinance granting an amendment to Specific Use Permit No. 472 for a college, university, or seminary to be used as a junior college on property zoned R-7.5(A) Single Family District, at the southeast corner of Keeneland Parkway and Duncanville Road
Recommendation of Staff and CPC:  Approval, subject to a revised site plan and conditions
Z201-274(LG)",21-1858,ZONING CASES - INDIVIDUAL,Hearing Closed; CPC Recommendation Followed,9388,"A public hearing to receive comments regarding an application for and an ordinance granting an amendment to Specific Use Permit No. 472 for a college, university, or seminary to be used as a junior college on property zoned R-7.5(A) Single Family District, at the southeast corner of Keeneland Parkway and Duncanville Road
Recommendation of Staff and CPC:  Approval, subject to a revised site plan and conditions
Z201-274(LG)",2021-09-17,21-1710; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32030,Department of Planning and Urban Design (PNV),Department of Planning and Urban Design,1,Socrata Roll Call,,,,,0,Z11,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,https://cityofdallas.legistar1.com/cityofdallas/attachments/a9d29365-d3d7-48d2-bedf-00d73a5ae4bd.pdf,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48681,,118,Page break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,,,,,,,,,,,,,,,,
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48657,,119,THOROUGHFARE PLAN AMENDMENTS,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,,,,,,,,,,,,,,,,
1899,2021-10-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",48658,,120,Department of Transportation,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/10/1899_A_City_Council_21-10-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/101321Min.pdf,https://dallastx.new.swagit.com/videos/201935,,,,,,,,,,,,,,,,
